date,state,deaths_pneumonia_2019,deaths_pneumonia_2020,deaths_covid19,deaths_respiratory_failure_2019,deaths_respiratory_failure_2020,epidemiological_week_2020,new_deaths_pneumonia_2020,new_deaths_covid19,new_deaths_respiratory_failure_2020
2020-04-01,SC,1504,1517,8,1264,1134,14,17,3,11
2020-04-01,SE,385,449,0,373,382,14,6,0,1
2020-04-01,SP,16328,16664,502,10778,11032,14,184,65,160
2020-04-01,TO,118,213,0,112,179,14,2,0,1
2020-03-31,AC,212,205,0,109,92,14,1,0,1
2020-03-31,AL,550,516,2,511,518,14,3,0,2
2020-03-31,AM,378,395,1,196,209,14,8,0,2
2020-03-31,AP,102,59,0,73,67,14,0,0,0
2020-03-31,BA,1388,1300,3,2080,1800,14,12,0,20
2020-03-31,CE,1703,1747,31,1230,1257,14,19,9,19
2020-03-31,DF,703,789,13,384,466,14,14,4,11
2020-03-31,ES,1118,1125,0,596,600,14,16,0,8
2020-03-31,GO,1467,1545,8,1163,1251,14,12,2,7
2020-03-31,MA,503,466,0,507,521,14,5,0,5
2020-03-31,MG,4651,4883,23,3925,4088,14,61,3,41
2020-03-31,MS,716,780,0,504,556,14,14,0,1
2020-03-31,MT,194,215,0,206,152,14,1,0,3
2020-03-31,PA,498,458,0,498,540,14,2,0,6
2020-03-31,PB,1039,993,2,949,882,14,8,1,7
2020-03-31,PE,1844,1937,8,1791,1841,14,14,0,16
2020-03-31,PI,530,428,2,741,528,14,5,0,5
2020-03-31,PR,2455,2663,5,1724,1675,14,35,2,19
2020-03-31,RJ,5036,5382,62,3204,3394,14,65,18,43
2020-03-31,RN,733,706,5,406,421,14,10,0,2
2020-03-31,RO,219,268,2,196,223,14,3,0,1
2020-03-31,RR,77,99,0,35,53,14,3,0,0
2020-03-31,RS,2975,3104,6,2523,2594,14,34,2,30
2020-03-31,SC,1491,1500,5,1253,1123,14,12,2,9
2020-03-31,SE,382,443,0,369,381,14,10,0,7
2020-03-31,SP,16157,16480,437,10655,10872,14,193,43,183
2020-03-31,TO,115,211,0,110,178,14,2,0,0
2020-03-30,AC,208,204,0,107,91,14,3,0,0
2020-03-30,AL,544,513,2,502,516,14,11,1,10
2020-03-30,AM,371,387,1,194,207,14,11,1,6
2020-03-30,AP,100,59,0,73,67,14,0,0,0
2020-03-30,BA,1370,1288,3,2062,1780,14,15,1,17
2020-03-30,CE,1672,1728,22,1208,1238,14,14,3,14
2020-03-30,DF,695,775,9,379,455,14,7,2,4
2020-03-30,ES,1106,1109,0,590,592,14,12,0,6
2020-03-30,GO,1447,1533,6,1150,1244,14,12,2,21
2020-03-30,MA,493,461,0,502,516,14,8,0,3
2020-03-30,MG,4597,4822,20,3874,4047,14,50,3,58
2020-03-30,MS,706,766,0,497,555,14,16,0,9
2020-03-30,MT,194,214,0,204,149,14,9,0,9
2020-03-30,PA,490,456,0,490,534,14,3,0,3
2020-03-30,PB,1028,985,1,942,875,14,9,1,16
2020-03-30,PE,1821,1923,8,1772,1825,14,11,1,30
2020-03-30,PI,527,423,2,733,523,14,4,0,2
2020-03-30,PR,2424,2628,3,1707,1656,14,26,1,17
2020-03-30,RJ,4958,5317,44,3170,3351,14,66,11,37
2020-03-30,RN,726,696,5,396,419,14,9,0,6
2020-03-30,RO,216,265,2,194,222,14,1,0,2
2020-03-30,RR,77,96,0,35,53,14,1,0,0
2020-03-30,RS,2943,3070,4,2495,2564,14,35,3,29
2020-03-30,SC,1470,1488,3,1235,1114,14,11,1,11
2020-03-30,SE,378,433,0,368,374,14,5,0,7
2020-03-30,SP,15986,16287,394,10532,10689,14,184,62,133
2020-03-30,TO,113,209,0,104,178,14,2,0,3
2020-03-29,AC,206,201,0,107,91,14,3,0,0
2020-03-29,AL,537,502,1,492,506,14,5,0,4
2020-03-29,AM,371,376,0,194,201,14,4,0,3
2020-03-29,AP,99,59,0,73,67,14,0,0,0
2020-03-29,BA,1354,1273,2,2036,1763,14,18,0,8
2020-03-29,CE,1652,1714,19,1193,1224,14,25,3,13
2020-03-29,DF,691,768,7,376,451,14,10,2,6
2020-03-29,ES,1097,1097,0,587,586,14,18,0,8
2020-03-29,GO,1430,1521,4,1138,1223,14,27,1,21
2020-03-29,MA,483,453,0,498,513,14,4,0,4
2020-03-29,MG,4539,4772,17,3820,3989,14,62,5,43
2020-03-29,MS,697,750,0,491,546,14,5,0,2
2020-03-29,MT,191,205,0,201,140,14,1,0,2
2020-03-29,PA,488,453,0,484,531,14,5,0,7
2020-03-29,PB,1012,976,0,925,859,14,5,0,9
2020-03-29,PE,1796,1912,7,1755,1795,14,22,1,18
2020-03-29,PI,519,419,2,730,521,14,3,0,6
2020-03-29,PR,2390,2602,2,1670,1639,14,21,0,20
2020-03-29,RJ,4900,5251,33,3131,3314,14,49,4,53
2020-03-29,RN,718,687,5,394,413,14,8,0,6
2020-03-29,RO,215,264,2,192,220,14,3,1,2
2020-03-29,RR,77,95,0,34,53,14,0,0,0
2020-03-29,RS,2897,3035,1,2463,2535,14,38,1,30
2020-03-29,SC,1454,1477,2,1225,1103,14,15,0,11
2020-03-29,SE,372,428,0,362,367,14,6,0,3
2020-03-29,SP,15811,16103,332,10423,10556,14,178,46,152
2020-03-29,TO,112,207,0,103,175,14,3,0,0
2020-03-28,AC,204,198,0,106,91,13,1,0,0
2020-03-28,AL,530,497,1,485,502,13,4,0,4
2020-03-28,AM,371,372,0,191,198,13,6,0,5
2020-03-28,AP,99,59,0,72,67,13,2,0,1
2020-03-28,BA,1337,1255,2,2016,1755,13,8,0,16
2020-03-28,CE,1624,1689,16,1174,1211,13,17,3,15
2020-03-28,DF,685,758,5,374,445,13,9,0,4
2020-03-28,ES,1083,1079,0,576,578,13,14,0,3
2020-03-28,GO,1414,1494,3,1126,1202,13,19,1,15
2020-03-28,MA,480,449,0,491,509,13,5,0,4
2020-03-28,MG,4489,4710,12,3771,3946,13,48,2,37
2020-03-28,MS,688,745,0,484,544,13,5,0,7
2020-03-28,MT,190,204,0,200,138,13,0,0,0
2020-03-28,PA,483,448,0,477,524,13,3,0,5
2020-03-28,PB,1002,971,0,913,850,13,12,0,5
2020-03-28,PE,1771,1890,6,1730,1777,13,21,0,18
2020-03-28,PI,514,416,2,724,515,13,2,0,4
2020-03-28,PR,2362,2581,2,1646,1619,13,36,0,17
2020-03-28,RJ,4848,5202,29,3096,3261,13,61,7,40
2020-03-28,RN,708,679,5,388,407,13,7,1,9
2020-03-28,RO,214,261,1,191,218,13,3,0,4
2020-03-28,RR,75,95,0,34,53,13,0,0,1
2020-03-28,RS,2864,2997,0,2426,2505,13,38,0,31
2020-03-28,SC,1437,1462,2,1214,1092,13,17,0,14
2020-03-28,SE,367,422,0,355,364,13,3,0,1
2020-03-28,SP,15642,15925,286,10297,10404,13,183,52,155
2020-03-28,TO,110,204,0,102,175,13,1,0,2
2020-03-27,AC,202,197,0,104,91,13,4,0,0
2020-03-27,AL,520,493,1,478,498,13,9,0,3
2020-03-27,AM,368,366,0,188,193,13,3,0,3
2020-03-27,AP,98,57,0,70,66,13,0,0,0
2020-03-27,BA,1325,1247,2,1989,1739,13,18,1,18
2020-03-27,CE,1606,1672,13,1161,1196,13,18,1,11
2020-03-27,DF,679,749,5,370,441,13,12,2,10
2020-03-27,ES,1067,1065,0,572,575,13,14,0,10
2020-03-27,GO,1391,1475,2,1112,1187,13,23,2,10
2020-03-27,MA,472,444,0,482,505,13,3,0,2
2020-03-27,MG,4436,4662,10,3736,3909,13,54,3,36
2020-03-27,MS,684,740,0,480,537,13,10,0,7
2020-03-27,MT,188,204,0,197,138,13,2,0,0
2020-03-27,PA,478,445,0,471,519,13,0,0,4
2020-03-27,PB,990,959,0,905,845,13,12,0,10
2020-03-27,PE,1754,1869,6,1711,1759,13,24,1,16
2020-03-27,PI,505,414,2,714,511,13,2,1,8
2020-03-27,PR,2335,2545,2,1631,1602,13,40,0,22
2020-03-27,RJ,4806,5141,22,3064,3221,13,48,5,43
2020-03-27,RN,695,672,4,384,398,13,8,1,5
2020-03-27,RO,213,258,1,191,214,13,3,0,0
2020-03-27,RR,73,95,0,34,52,13,1,0,0
2020-03-27,RS,2827,2959,0,2397,2474,13,33,0,34
2020-03-27,SC,1421,1445,2,1201,1078,13,14,0,12
2020-03-27,SE,365,419,0,353,363,13,4,0,3
2020-03-27,SP,15473,15742,234,10185,10249,13,192,38,156
2020-03-27,TO,110,203,0,101,173,13,1,0,1
2020-03-26,AC,200,193,0,103,91,13,2,0,1
2020-03-26,AL,513,484,1,471,495,13,5,0,9
2020-03-26,AM,365,363,0,185,190,13,6,0,1
2020-03-26,AP,97,57,0,70,66,13,0,0,0
2020-03-26,BA,1309,1229,1,1967,1721,13,13,0,17
2020-03-26,CE,1587,1654,12,1140,1185,13,29,1,18
2020-03-26,DF,673,737,3,368,431,13,6,2,2
2020-03-26,ES,1056,1051,0,568,565,13,16,0,3
2020-03-26,GO,1367,1452,0,1099,1177,13,12,0,3
2020-03-26,MA,466,441,0,476,503,13,4,0,6
2020-03-26,MG,4390,4608,7,3696,3873,13,60,2,39
2020-03-26,MS,678,730,0,470,530,13,6,0,8
2020-03-26,MT,183,202,0,191,138,13,1,0,1
2020-03-26,PA,468,445,0,467,515,13,4,0,3
2020-03-26,PB,977,947,0,896,835,13,7,0,13
2020-03-26,PE,1728,1845,5,1691,1743,13,23,2,14
2020-03-26,PI,502,412,1,708,503,13,5,0,8
2020-03-26,PR,2307,2505,2,1605,1580,13,43,0,28
2020-03-26,RJ,4759,5093,17,3037,3178,13,59,5,48
2020-03-26,RN,684,664,3,378,393,13,15,0,3
2020-03-26,RO,210,255,1,187,214,13,1,0,3
2020-03-26,RR,73,94,0,34,52,13,3,0,1
2020-03-26,RS,2793,2926,0,2364,2440,13,28,0,24
2020-03-26,SC,1410,1431,2,1186,1066,13,19,0,10
2020-03-26,SE,361,415,0,349,360,13,6,0,5
2020-03-26,SP,15291,15550,196,10078,10093,13,177,46,136
2020-03-26,TO,109,202,0,101,172,13,2,0,1
2020-03-25,AC,198,191,0,103,90,13,5,0,1
2020-03-25,AL,504,479,1,468,486,13,5,0,10
2020-03-25,AM,362,357,0,185,189,13,4,0,2
2020-03-25,AP,96,57,0,69,66,13,2,0,1
2020-03-25,BA,1297,1216,1,1942,1704,13,15,0,20
2020-03-25,CE,1572,1625,11,1122,1167,13,19,3,12
2020-03-25,DF,665,731,1,362,429,13,5,0,6
2020-03-25,ES,1040,1035,0,562,562,13,15,0,4
2020-03-25,GO,1351,1440,0,1079,1174,13,24,0,12
2020-03-25,MA,462,437,0,468,497,13,7,0,5
2020-03-25,MG,4339,4548,5,3655,3834,13,62,2,42
2020-03-25,MS,669,724,0,463,522,13,7,0,6
2020-03-25,MT,181,201,0,185,137,13,5,0,1
2020-03-25,PA,462,441,0,460,512,13,3,0,7
2020-03-25,PB,970,940,0,884,822,13,16,0,6
2020-03-25,PE,1700,1822,3,1659,1729,13,15,1,23
2020-03-25,PI,491,407,1,704,495,13,5,0,3
2020-03-25,PR,2288,2462,2,1584,1552,13,29,0,17
2020-03-25,RJ,4703,5034,12,3000,3130,13,69,5,36
2020-03-25,RN,679,649,3,377,390,13,10,0,3
2020-03-25,RO,207,254,1,187,211,13,7,1,2
2020-03-25,RR,73,91,0,33,51,13,0,0,1
2020-03-25,RS,2764,2898,0,2340,2416,13,41,0,25
2020-03-25,SC,1385,1412,2,1168,1056,13,22,1,13
2020-03-25,SE,354,409,0,343,355,13,2,0,4
2020-03-25,SP,15109,15373,150,9949,9957,13,211,27,133
2020-03-25,TO,108,200,0,99,171,13,3,0,1
2020-03-24,AC,194,186,0,102,89,13,1,0,2
2020-03-24,AL,492,474,1,458,476,13,9,0,5
2020-03-24,AM,357,353,0,181,187,13,1,0,4
2020-03-24,AP,94,55,0,68,65,13,0,0,1
2020-03-24,BA,1284,1201,1,1919,1684,13,7,0,20
2020-03-24,CE,1549,1606,8,1101,1155,13,19,4,11
2020-03-24,DF,655,726,1,358,423,13,13,1,8
2020-03-24,ES,1022,1020,0,557,558,13,12,0,10
2020-03-24,GO,1328,1416,0,1065,1162,13,14,0,12
2020-03-24,MA,457,430,0,459,492,13,4,0,9
2020-03-24,MG,4291,4486,3,3618,3792,13,70,1,39
2020-03-24,MS,659,717,0,453,516,13,15,0,7
2020-03-24,MT,178,196,0,183,136,13,2,0,1
2020-03-24,PA,457,438,0,449,505,13,7,0,4
2020-03-24,PB,955,924,0,875,816,13,14,0,11
2020-03-24,PE,1673,1807,2,1639,1706,13,25,0,17
2020-03-24,PI,485,402,1,700,492,13,4,1,4
2020-03-24,PR,2258,2433,2,1567,1535,13,27,0,20
2020-03-24,RJ,4641,4965,7,2960,3094,13,52,1,40
2020-03-24,RN,668,639,3,373,387,13,8,2,8
2020-03-24,RO,204,247,0,184,209,13,3,0,4
2020-03-24,RR,72,91,0,33,50,13,0,0,0
2020-03-24,RS,2731,2857,0,2326,2391,13,30,0,38
2020-03-24,SC,1364,1390,1,1147,1043,13,23,0,17
2020-03-24,SE,354,407,0,338,351,13,2,0,3
2020-03-24,SP,14924,15162,123,9827,9824,13,216,34,122
2020-03-24,TO,107,197,0,99,170,13,0,0,2
2020-03-23,AC,190,185,0,102,87,13,2,0,0
2020-03-23,AL,480,465,1,447,471,13,7,1,4
2020-03-23,AM,354,352,0,180,183,13,4,0,1
2020-03-23,AP,94,55,0,66,64,13,0,0,0
2020-03-23,BA,1264,1194,1,1896,1664,13,13,0,18
2020-03-23,CE,1523,1587,4,1079,1144,13,21,0,21
2020-03-23,DF,647,713,0,353,415,13,11,0,10
2020-03-23,ES,1010,1008,0,555,548,13,14,0,6
2020-03-23,GO,1310,1402,0,1046,1150,13,22,0,16
2020-03-23,MA,452,426,0,453,483,13,7,0,7
2020-03-23,MG,4236,4416,2,3581,3753,13,63,0,57
2020-03-23,MS,649,702,0,447,509,13,13,0,5
2020-03-23,MT,173,194,0,181,135,13,3,0,2
2020-03-23,PA,449,431,0,445,501,13,9,0,10
2020-03-23,PB,943,910,0,869,805,13,6,0,13
2020-03-23,PE,1644,1782,2,1620,1689,13,11,1,17
2020-03-23,PI,476,398,0,688,488,13,2,0,4
2020-03-23,PR,2236,2406,2,1556,1515,13,26,0,23
2020-03-23,RJ,4582,4913,6,2920,3054,13,60,2,40
2020-03-23,RN,660,631,1,369,379,13,4,1,6
2020-03-23,RO,200,244,0,179,205,13,3,0,5
2020-03-23,RR,70,91,0,33,50,13,0,0,0
2020-03-23,RS,2698,2827,0,2293,2353,13,45,0,36
2020-03-23,SC,1349,1367,1,1136,1026,13,20,1,14
2020-03-23,SE,350,405,0,335,348,13,6,0,3
2020-03-23,SP,14750,14946,89,9717,9702,13,207,21,139
2020-03-23,TO,106,197,0,95,168,13,2,0,4
2020-03-22,AC,188,183,0,98,87,13,1,0,2
2020-03-22,AL,473,458,0,441,467,13,6,0,4
2020-03-22,AM,352,348,0,179,182,13,3,0,1
2020-03-22,AP,91,55,0,64,64,13,0,0,1
2020-03-22,BA,1248,1181,1,1870,1646,13,13,0,12
2020-03-22,CE,1504,1566,4,1067,1123,13,12,1,18
2020-03-22,DF,643,702,0,350,405,13,10,0,6
2020-03-22,ES,992,994,0,546,542,13,13,0,6
2020-03-22,GO,1290,1380,0,1032,1134,13,25,0,20
2020-03-22,MA,446,419,0,449,476,13,10,0,9
2020-03-22,MG,4177,4353,2,3534,3696,13,71,2,44
2020-03-22,MS,647,689,0,441,504,13,7,0,9
2020-03-22,MT,169,191,0,177,133,13,0,0,0
2020-03-22,PA,446,422,0,437,491,13,7,0,5
2020-03-22,PB,932,904,0,856,792,13,9,0,10
2020-03-22,PE,1616,1771,1,1596,1672,13,17,0,17
2020-03-22,PI,470,396,0,679,484,13,3,0,7
2020-03-22,PR,2210,2380,2,1543,1492,13,34,1,20
2020-03-22,RJ,4527,4853,4,2891,3014,13,67,1,34
2020-03-22,RN,649,627,0,360,373,13,5,0,7
2020-03-22,RO,199,241,0,177,200,13,5,0,2
2020-03-22,RR,68,91,0,33,50,13,3,0,1
2020-03-22,RS,2671,2782,0,2269,2317,13,29,0,28
2020-03-22,SC,1329,1347,0,1122,1012,13,19,0,7
2020-03-22,SE,348,399,0,330,345,13,4,0,7
2020-03-22,SP,14557,14739,68,9595,9563,13,210,24,124
2020-03-22,TO,103,195,0,93,164,13,0,0,1
2020-03-21,AC,187,182,0,97,85,12,4,0,2
2020-03-21,AL,467,452,0,438,463,12,8,0,4
2020-03-21,AM,347,345,0,179,181,12,7,0,5
2020-03-21,AP,87,55,0,62,63,12,0,0,0
2020-03-21,BA,1233,1168,1,1853,1634,12,11,0,16
2020-03-21,CE,1485,1554,3,1047,1105,12,26,1,15
2020-03-21,DF,636,692,0,347,399,12,11,0,8
2020-03-21,ES,983,981,0,544,536,12,14,0,7
2020-03-21,GO,1276,1355,0,1018,1114,12,19,0,9
2020-03-21,MA,439,409,0,444,467,12,4,0,7
2020-03-21,MG,4124,4282,0,3494,3652,12,70,0,65
2020-03-21,MS,640,682,0,437,495,12,8,0,9
2020-03-21,MT,167,191,0,172,133,12,2,0,1
2020-03-21,PA,442,415,0,433,486,12,4,0,4
2020-03-21,PB,922,895,0,843,782,12,13,0,9
2020-03-21,PE,1595,1754,1,1568,1655,12,17,0,21
2020-03-21,PI,463,393,0,671,477,12,8,0,6
2020-03-21,PR,2168,2346,1,1519,1472,12,31,0,18
2020-03-21,RJ,4479,4786,3,2856,2980,12,72,1,46
2020-03-21,RN,642,622,0,355,366,12,3,0,5
2020-03-21,RO,196,236,0,172,198,12,7,0,6
2020-03-21,RR,68,88,0,33,49,12,1,0,0
2020-03-21,RS,2643,2753,0,2248,2289,12,35,0,35
2020-03-21,SC,1314,1328,0,1108,1005,12,18,0,9
2020-03-21,SE,344,395,0,326,338,12,8,0,6
2020-03-21,SP,14357,14529,44,9472,9439,12,194,16,122
2020-03-21,TO,103,195,0,92,163,12,1,0,1
2020-03-20,AC,183,178,0,93,83,12,4,0,1
2020-03-20,AL,460,444,0,433,459,12,7,0,2
2020-03-20,AM,340,338,0,176,176,12,4,0,2
2020-03-20,AP,87,55,0,61,63,12,0,0,0
2020-03-20,BA,1218,1157,1,1825,1618,12,18,0,14
2020-03-20,CE,1458,1528,2,1028,1090,12,16,0,13
2020-03-20,DF,631,681,0,344,391,12,10,0,6
2020-03-20,ES,965,967,0,539,529,12,13,0,7
2020-03-20,GO,1261,1336,0,1004,1105,12,15,0,10
2020-03-20,MA,431,405,0,439,460,12,7,0,3
2020-03-20,MG,4087,4212,0,3465,3587,12,72,0,53
2020-03-20,MS,636,674,0,431,486,12,18,0,11
2020-03-20,MT,165,189,0,170,132,12,1,0,0
2020-03-20,PA,435,411,0,429,482,12,0,0,4
2020-03-20,PB,911,882,0,831,773,12,12,0,10
2020-03-20,PE,1565,1737,1,1550,1634,12,20,1,14
2020-03-20,PI,456,385,0,661,471,12,4,0,3
2020-03-20,PR,2147,2315,1,1497,1454,12,31,0,20
2020-03-20,RJ,4411,4714,2,2810,2934,12,69,1,57
2020-03-20,RN,638,619,0,350,361,12,13,0,5
2020-03-20,RO,193,229,0,170,192,12,6,0,4
2020-03-20,RR,68,87,0,33,49,12,4,0,0
2020-03-20,RS,2617,2718,0,2230,2254,12,51,0,30
2020-03-20,SC,1294,1310,0,1097,996,12,20,0,17
2020-03-20,SE,341,387,0,320,332,12,8,0,2
2020-03-20,SP,14160,14335,28,9359,9317,12,214,8,113
2020-03-20,TO,103,194,0,92,162,12,1,0,1
2020-03-19,AC,180,174,0,92,82,12,3,0,1
2020-03-19,AL,453,437,0,425,457,12,8,0,4
2020-03-19,AM,337,334,0,174,174,12,7,0,3
2020-03-19,AP,86,55,0,57,63,12,1,0,1
2020-03-19,BA,1203,1139,1,1800,1604,12,15,1,24
2020-03-19,CE,1434,1512,2,1009,1077,12,20,0,10
2020-03-19,DF,619,671,0,339,385,12,6,0,3
2020-03-19,ES,954,954,0,531,522,12,16,0,10
2020-03-19,GO,1242,1321,0,990,1095,12,18,0,14
2020-03-19,MA,421,398,0,434,457,12,7,0,7
2020-03-19,MG,4034,4140,0,3425,3534,12,66,0,63
2020-03-19,MS,632,656,0,427,475,12,9,0,4
2020-03-19,MT,164,188,0,170,132,12,2,0,2
2020-03-19,PA,427,411,0,415,478,12,2,0,1
2020-03-19,PB,903,870,0,819,763,12,13,0,11
2020-03-19,PE,1544,1717,0,1528,1620,12,21,0,24
2020-03-19,PI,451,381,0,649,468,12,2,0,2
2020-03-19,PR,2122,2284,1,1477,1434,12,36,1,23
2020-03-19,RJ,4364,4645,1,2784,2877,12,67,1,48
2020-03-19,RN,628,606,0,347,356,12,7,0,3
2020-03-19,RO,191,223,0,168,188,12,4,0,2
2020-03-19,RR,66,83,0,33,49,12,1,0,0
2020-03-19,RS,2586,2667,0,2196,2224,12,53,0,23
2020-03-19,SC,1279,1290,0,1082,979,12,31,0,12
2020-03-19,SE,337,379,0,319,330,12,4,0,6
2020-03-19,SP,13978,14121,20,9236,9204,12,215,6,135
2020-03-19,TO,103,193,0,91,161,12,4,0,5
2020-03-18,AC,176,171,0,91,81,12,4,0,0
2020-03-18,AL,449,429,0,420,453,12,8,0,4
2020-03-18,AM,329,327,0,170,171,12,4,0,1
2020-03-18,AP,86,54,0,55,62,12,0,0,1
2020-03-18,BA,1179,1124,0,1771,1580,12,15,0,21
2020-03-18,CE,1421,1492,2,999,1067,12,19,0,9
2020-03-18,DF,603,665,0,332,382,12,12,0,6
2020-03-18,ES,938,938,0,524,512,12,9,0,3
2020-03-18,GO,1220,1303,0,979,1081,12,26,0,23
2020-03-18,MA,415,391,0,423,450,12,2,0,7
2020-03-18,MG,3968,4074,0,3375,3471,12,57,0,53
2020-03-18,MS,627,647,0,423,471,12,7,0,6
2020-03-18,MT,161,186,0,168,130,12,4,0,0
2020-03-18,PA,422,409,0,407,477,12,5,0,8
2020-03-18,PB,887,857,0,814,752,12,8,0,3
2020-03-18,PE,1525,1696,0,1495,1596,12,25,0,20
2020-03-18,PI,448,379,0,642,466,12,3,0,7
2020-03-18,PR,2093,2248,0,1455,1411,12,47,0,19
2020-03-18,RJ,4300,4578,0,2740,2829,12,53,0,34
2020-03-18,RN,617,599,0,343,353,12,6,0,2
2020-03-18,RO,190,219,0,168,186,12,5,0,3
2020-03-18,RR,66,82,0,33,49,12,3,0,1
2020-03-18,RS,2546,2614,0,2159,2201,12,41,0,35
2020-03-18,SC,1262,1259,0,1072,967,12,21,0,16
2020-03-18,SE,333,375,0,317,324,12,5,0,2
2020-03-18,SP,13779,13906,14,9116,9069,12,238,7,145
2020-03-18,TO,102,189,0,89,156,12,5,0,2
2020-03-17,AC,172,167,0,87,81,12,1,0,0
2020-03-17,AL,446,421,0,417,449,12,4,0,3
2020-03-17,AM,324,323,0,166,170,12,1,0,5
2020-03-17,AP,85,54,0,54,61,12,0,0,0
2020-03-17,BA,1165,1109,0,1744,1559,12,5,0,12
2020-03-17,CE,1396,1473,2,986,1058,12,24,0,12
2020-03-17,DF,596,653,0,328,376,12,5,0,5
2020-03-17,ES,925,929,0,514,509,12,15,0,7
2020-03-17,GO,1203,1277,0,969,1058,12,23,0,17
2020-03-17,MA,408,389,0,417,443,12,7,0,5
2020-03-17,MG,3923,4017,0,3331,3418,12,50,0,40
2020-03-17,MS,619,640,0,414,465,12,10,0,3
2020-03-17,MT,157,182,0,167,130,12,4,0,1
2020-03-17,PA,414,404,0,396,469,12,5,0,5
2020-03-17,PB,874,849,0,805,749,12,10,0,15
2020-03-17,PE,1505,1671,0,1468,1576,12,19,0,20
2020-03-17,PI,447,376,0,633,459,12,6,0,5
2020-03-17,PR,2071,2201,0,1436,1392,12,31,0,25
2020-03-17,RJ,4244,4525,0,2705,2795,12,66,0,50
2020-03-17,RN,607,593,0,338,351,12,11,0,4
2020-03-17,RO,189,214,0,164,183,12,8,0,5
2020-03-17,RR,66,79,0,33,48,12,4,0,0
2020-03-17,RS,2508,2573,0,2134,2166,12,25,0,23
2020-03-17,SC,1242,1238,0,1057,951,12,25,0,21
2020-03-17,SE,327,370,0,311,322,12,4,0,6
2020-03-17,SP,13605,13668,7,8969,8924,12,228,2,157
2020-03-17,TO,99,184,0,88,154,12,2,0,1
2020-03-16,AC,169,166,0,85,81,12,1,0,1
2020-03-16,AL,441,417,0,415,446,12,1,0,3
2020-03-16,AM,322,322,0,164,165,12,4,0,3
2020-03-16,AP,84,54,0,52,61,12,1,0,0
2020-03-16,BA,1155,1104,0,1727,1547,12,16,0,12
2020-03-16,CE,1367,1449,2,970,1046,12,22,1,27
2020-03-16,DF,586,648,0,323,371,12,10,0,11
2020-03-16,ES,913,914,0,510,502,12,18,0,10
2020-03-16,GO,1186,1254,0,953,1041,12,18,0,13
2020-03-16,MA,400,382,0,411,438,12,7,0,11
2020-03-16,MG,3853,3967,0,3286,3378,12,62,0,41
2020-03-16,MS,606,630,0,406,462,12,9,0,4
2020-03-16,MT,151,178,0,163,129,12,3,0,4
2020-03-16,PA,408,399,0,384,464,12,7,0,5
2020-03-16,PB,867,839,0,797,734,12,11,0,10
2020-03-16,PE,1481,1652,0,1448,1556,12,18,0,23
2020-03-16,PI,441,370,0,628,454,12,2,0,4
2020-03-16,PR,2043,2170,0,1408,1367,12,38,0,13
2020-03-16,RJ,4189,4459,0,2671,2745,12,69,0,45
2020-03-16,RN,603,582,0,333,347,12,13,0,2
2020-03-16,RO,188,206,0,161,178,12,0,0,6
2020-03-16,RR,65,75,0,32,48,12,0,0,0
2020-03-16,RS,2477,2548,0,2102,2143,12,44,0,30
2020-03-16,SC,1226,1213,0,1042,930,12,23,0,10
2020-03-16,SE,323,366,0,306,316,12,6,0,7
2020-03-16,SP,13436,13440,5,8842,8767,12,223,5,134
2020-03-16,TO,99,182,0,87,153,12,1,0,0
2020-03-15,AC,163,165,0,80,80,12,2,0,1
2020-03-15,AL,435,416,0,409,443,12,3,0,4
2020-03-15,AM,322,318,0,164,162,12,8,0,0
2020-03-15,AP,82,53,0,50,61,12,0,0,0
2020-03-15,BA,1143,1088,0,1701,1535,12,14,0,15
2020-03-15,CE,1344,1427,1,953,1019,12,22,0,11
2020-03-15,DF,581,638,0,319,360,12,17,0,3
2020-03-15,ES,900,896,0,507,492,12,10,0,10
2020-03-15,GO,1162,1236,0,934,1028,12,17,0,15
2020-03-15,MA,397,375,0,405,427,12,9,0,6
2020-03-15,MG,3787,3905,0,3247,3337,12,67,0,61
2020-03-15,MS,599,621,0,402,458,12,16,0,14
2020-03-15,MT,146,175,0,161,125,12,5,0,4
2020-03-15,PA,399,392,0,379,459,12,4,0,2
2020-03-15,PB,846,828,0,786,724,12,12,0,9
2020-03-15,PE,1461,1634,0,1432,1533,12,26,0,17
2020-03-15,PI,437,368,0,619,450,12,4,0,6
2020-03-15,PR,2009,2132,0,1389,1354,12,43,0,25
2020-03-15,RJ,4138,4390,0,2633,2700,12,72,0,50
2020-03-15,RN,595,569,0,328,345,12,9,0,8
2020-03-15,RO,186,206,0,156,172,12,5,0,2
2020-03-15,RR,64,75,0,30,48,12,3,0,1
2020-03-15,RS,2443,2504,0,2074,2113,12,38,0,30
2020-03-15,SC,1208,1190,0,1025,920,12,21,0,9
2020-03-15,SE,317,360,0,301,309,12,4,0,2
2020-03-15,SP,13250,13217,0,8710,8633,12,233,0,147
2020-03-15,TO,98,181,0,86,153,12,1,0,1
2020-03-14,AC,158,163,0,79,79,11,1,0,2
2020-03-14,AL,428,413,0,408,439,11,5,0,4
2020-03-14,AM,321,310,0,163,162,11,5,0,0
2020-03-14,AP,81,53,0,47,61,11,0,0,0
2020-03-14,BA,1127,1074,0,1674,1520,11,24,0,21
2020-03-14,CE,1329,1405,1,940,1008,11,24,0,20
2020-03-14,DF,572,621,0,315,357,11,4,0,8
